Top Of The World;Diana;Diana Ross;data/lyrics/Diana-ross-top-of-the-world.txt
Lovin', Livin' And Givin';Diana;Diana Ross;data/lyrics/Diana-ross-lovin-livin-and-givin.txt
"What You Gave Me - 12"" Version";Diana;Diana Ross;data/lyrics/Diana-ross-what-you-gave-me.txt
You Were The One;Diana;Diana Ross;data/lyrics/Diana-ross-you-were-the-one.txt
"Medley Of Hits - 12"" Version";Diana;Diana Ross;
No One Gets The Prize/The Boss - 12-Inch/ Re-Edit;Diana;Diana Ross;
"I Ain't Been Licked - 12"" Version";Diana;Diana Ross;data/lyrics/Diana-ross-i-aint-been-licked.txt
Fire Don't Burn;Diana;Diana Ross;data/lyrics/Diana-ross-fire-dont-burn.txt
We Can Never Light That Old Flame Again - Alternative Mix;Diana;Diana Ross;data/lyrics/Diana-ross-we-can-never-light-that-old-flame-again.txt
You Build Me Up To Tear Me Down;Diana;Diana Ross;
Sweet Summertime Livin';Diana;Diana Ross;data/lyrics/Diana-ross-sweet-summertime-livin.txt
Ain't That Easy;Black Messiah;D'Angelo and the Vanguard;data/lyrics/Dangelo-and-the-vanguard-aint-that-easy.txt
1000 Deaths;Black Messiah;D'Angelo and the Vanguard;data/lyrics/Dangelo-and-the-vanguard-1000-deaths.txt
The Charade;Black Messiah;D'Angelo and the Vanguard;data/lyrics/Dangelo-and-the-vanguard-the-charade.txt
Sugah Daddy;Black Messiah;D'Angelo and the Vanguard;data/lyrics/Dangelo-and-the-vanguard-sugah-daddy.txt
Really Love;Black Messiah;D'Angelo and the Vanguard;data/lyrics/Dangelo-and-the-vanguard-really-love.txt
Back to the Future (Part I);Black Messiah;D'Angelo and the Vanguard;data/lyrics/Dangelo-and-the-vanguard-back-to-the-future-part-i.txt
Till It's Done (Tutu);Black Messiah;D'Angelo and the Vanguard;data/lyrics/Dangelo-and-the-vanguard-till-its-done-tutu.txt
Prayer;Black Messiah;D'Angelo and the Vanguard;data/lyrics/Dangelo-and-the-vanguard-prayer.txt
Betray My Heart;Black Messiah;D'Angelo and the Vanguard;data/lyrics/Dangelo-and-the-vanguard-betray-my-heart.txt
The Door;Black Messiah;D'Angelo and the Vanguard;data/lyrics/Dangelo-and-the-vanguard-the-door.txt
Back to the Future (Part II);Black Messiah;D'Angelo and the Vanguard;data/lyrics/Dangelo-and-the-vanguard-back-to-the-future-part-ii.txt
Another Life;Black Messiah;D'Angelo and the Vanguard;data/lyrics/Dangelo-and-the-vanguard-another-life.txt
I Saw the Light - 2015 Remaster;Something/Anything?;Todd Rundgren;data/lyrics/Todd-rundgren-i-saw-the-light.txt
It Wouldn't Have Made Any Difference - 2015 Remaster;Something/Anything?;Todd Rundgren;data/lyrics/Todd-rundgren-it-wouldnt-have-made-any-difference.txt
Wolfman Jack - 2015 Remaster;Something/Anything?;Todd Rundgren;data/lyrics/Todd-rundgren-wolfman-jack.txt
Cold Morning Light - 2015 Remaster;Something/Anything?;Todd Rundgren;data/lyrics/Todd-rundgren-cold-morning-light.txt
It Takes Two to Tango (This Is for the Girls) - 2015 Remaster;Something/Anything?;Todd Rundgren;
Sweeter Memories - 2015 Remaster;Something/Anything?;Todd Rundgren;data/lyrics/Todd-rundgren-sweeter-memories.txt
Intro - 2015 Remaster;Something/Anything?;Todd Rundgren;data/lyrics/Todd-rundgren-intro.txt
"Breathless - Instrumental; 2015 Remaster";Something/Anything?;Todd Rundgren;
The Night the Carousel Burned Down - 2015 Remaster;Something/Anything?;Todd Rundgren;data/lyrics/Todd-rundgren-the-night-the-carousel-burned-down.txt
Saving Grace - 2015 Remaster;Something/Anything?;Todd Rundgren;data/lyrics/Todd-rundgren-saving-grace.txt
Marlene - 2015 Remaster;Something/Anything?;Todd Rundgren;data/lyrics/Todd-rundgren-marlene.txt
Song of the Viking - 2015 Remaster;Something/Anything?;Todd Rundgren;data/lyrics/Todd-rundgren-song-of-the-viking.txt
I Went to the Mirror - 2015 Remaster;Something/Anything?;Todd Rundgren;data/lyrics/Todd-rundgren-i-went-to-the-mirror.txt
!!!!!!!;When We All Fall Asleep, Where Do We Go?;Billie Eilish;
bad guy;When We All Fall Asleep, Where Do We Go?;Billie Eilish;data/lyrics/Billie-eilish-bad-guy.txt
xanny;When We All Fall Asleep, Where Do We Go?;Billie Eilish;data/lyrics/Billie-eilish-xanny.txt
you should see me in a crown;When We All Fall Asleep, Where Do We Go?;Billie Eilish;data/lyrics/Billie-eilish-you-should-see-me-in-a-crown.txt
all the good girls go to hell;When We All Fall Asleep, Where Do We Go?;Billie Eilish;data/lyrics/Billie-eilish-all-the-good-girls-go-to-hell.txt
wish you were gay;When We All Fall Asleep, Where Do We Go?;Billie Eilish;data/lyrics/Billie-eilish-wish-you-were-gay.txt
when the party's over;When We All Fall Asleep, Where Do We Go?;Billie Eilish;data/lyrics/Billie-eilish-when-the-partys-over.txt
8;When We All Fall Asleep, Where Do We Go?;Billie Eilish;data/lyrics/Billie-eilish-8.txt
my strange addiction;When We All Fall Asleep, Where Do We Go?;Billie Eilish;data/lyrics/Billie-eilish-my-strange-addiction.txt
bury a friend;When We All Fall Asleep, Where Do We Go?;Billie Eilish;data/lyrics/Billie-eilish-bury-a-friend.txt
ilomilo;When We All Fall Asleep, Where Do We Go?;Billie Eilish;data/lyrics/Billie-eilish-ilomilo.txt
listen before i go;When We All Fall Asleep, Where Do We Go?;Billie Eilish;data/lyrics/Billie-eilish-listen-before-i-go.txt
i love you;When We All Fall Asleep, Where Do We Go?;Billie Eilish;data/lyrics/Billie-eilish-i-love-you.txt
goodbye;When We All Fall Asleep, Where Do We Go?;Billie Eilish;data/lyrics/Billie-eilish-goodbye.txt
Fairytale in the Supermarket;The Raincoats;The Raincoats;data/lyrics/The-raincoats-fairytale-in-the-supermarket.txt
No Side to Fall In;The Raincoats;The Raincoats;data/lyrics/The-raincoats-no-side-to-fall-in.txt
Adventures Close to Home;The Raincoats;The Raincoats;data/lyrics/The-raincoats-adventures-close-to-home.txt
Off Duty Trip;The Raincoats;The Raincoats;data/lyrics/The-raincoats-off-duty-trip.txt
Black and White;The Raincoats;The Raincoats;data/lyrics/The-raincoats-black-and-white.txt
Lola;The Raincoats;The Raincoats;data/lyrics/The-raincoats-lola.txt
The Void;The Raincoats;The Raincoats;data/lyrics/The-raincoats-the-void.txt
Life on the Line;The Raincoats;The Raincoats;data/lyrics/The-raincoats-life-on-the-line.txt
You're a Million;The Raincoats;The Raincoats;data/lyrics/The-raincoats-youre-a-million.txt
In Love;The Raincoats;The Raincoats;data/lyrics/The-raincoats-in-love.txt
No Looking;The Raincoats;The Raincoats;data/lyrics/The-raincoats-no-looking.txt
Our Prayer / Gee;Brian Wilson Presents Smile;Brian Wilson;data/lyrics/Brian-wilson-our-prayer-gee.txt
Heroes and Villains;Brian Wilson Presents Smile;Brian Wilson;data/lyrics/Brian-wilson-heroes-and-villains.txt
Roll Plymouth Rock;Brian Wilson Presents Smile;Brian Wilson;data/lyrics/Brian-wilson-roll-plymouth-rock.txt
Barnyard;Brian Wilson Presents Smile;Brian Wilson;data/lyrics/Brian-wilson-barnyard.txt
Old Master Painter / You Are My Sunshine;Brian Wilson Presents Smile;Brian Wilson;data/lyrics/Brian-wilson-old-master-painter-you-are-my-sunshine.txt
Cabin Essence;Brian Wilson Presents Smile;Brian Wilson;data/lyrics/Brian-wilson-cabin-essence.txt
Wonderful;Brian Wilson Presents Smile;Brian Wilson;data/lyrics/Brian-wilson-wonderful.txt
Song for Children;Brian Wilson Presents Smile;Brian Wilson;data/lyrics/Brian-wilson-song-for-children.txt
Child Is Father of the Man;Brian Wilson Presents Smile;Brian Wilson;data/lyrics/Brian-wilson-child-is-father-of-the-man.txt
Surf's Up;Brian Wilson Presents Smile;Brian Wilson;data/lyrics/Brian-wilson-surfs-up.txt
I'm in Great Shape / I Wanna Be Around / Workshop;Brian Wilson Presents Smile;Brian Wilson;data/lyrics/Brian-wilson-im-in-great-shape-i-wanna-be-around-workshop.txt
Vega-Tables;Brian Wilson Presents Smile;Brian Wilson;
On a Holiday;Brian Wilson Presents Smile;Brian Wilson;data/lyrics/Brian-wilson-on-a-holiday.txt
Wind Chimes;Brian Wilson Presents Smile;Brian Wilson;data/lyrics/Brian-wilson-wind-chimes.txt
Mrs. O'Leary's Cow;Brian Wilson Presents Smile;Brian Wilson;data/lyrics/Brian-wilson-mrs-olearys-cow.txt
In Blue Hawaii;Brian Wilson Presents Smile;Brian Wilson;data/lyrics/Brian-wilson-in-blue-hawaii.txt
Good Vibrations;Brian Wilson Presents Smile;Brian Wilson;data/lyrics/Brian-wilson-good-vibrations.txt
Heroes and Villains - Instrumental;Brian Wilson Presents Smile;Brian Wilson;data/lyrics/Brian-wilson-heroes-and-villains-instrumental.txt
Our Lips Are Sealed - Single Version;Beauty and the Beat;The Go-Go's;
How Much More;Beauty and the Beat;The Go-Go's;
Tonite;Beauty and the Beat;The Go-Go's;
Lust To Love;Beauty and the Beat;The Go-Go's;
This Town;Beauty and the Beat;The Go-Go's;
We Got The Beat;Beauty and the Beat;The Go-Go's;
Fading Fast;Beauty and the Beat;The Go-Go's;
Automatic;Beauty and the Beat;The Go-Go's;
You Can't Walk In Your Sleep (If You Can't Sleep);Beauty and the Beat;The Go-Go's;
Skidmarks On My Heart;Beauty and the Beat;The Go-Go's;
Can't Stop The World;Beauty and the Beat;The Go-Go's;
X Offender - Remastered;Blondie;Blondie;data/lyrics/Blondie-x-offender.txt
Little Girl Lies - Remastered;Blondie;Blondie;data/lyrics/Blondie-little-girl-lies.txt
In The Flesh - Remastered;Blondie;Blondie;data/lyrics/Blondie-in-the-flesh.txt
Look Good In Blue - Remastered;Blondie;Blondie;data/lyrics/Blondie-look-good-in-blue.txt
In The Sun - Remastered;Blondie;Blondie;data/lyrics/Blondie-in-the-sun.txt
A Shark In Jets Clothing - Remastered;Blondie;Blondie;data/lyrics/Blondie-a-shark-in-jets-clothing.txt
Man Overboard - Remastered;Blondie;Blondie;data/lyrics/Blondie-man-overboard.txt
Rip Her To Shreds - Remastered;Blondie;Blondie;data/lyrics/Blondie-rip-her-to-shreds.txt
Rifle Range - Remastered;Blondie;Blondie;data/lyrics/Blondie-rifle-range.txt
Kung Fu Girls - Remastered;Blondie;Blondie;data/lyrics/Blondie-kung-fu-girls.txt
The Attack Of The Giant Ants - Remastered;Blondie;Blondie;data/lyrics/Blondie-the-attack-of-the-giant-ants.txt
Out In The Streets - Remastered;Blondie;Blondie;data/lyrics/Blondie-out-in-the-streets.txt
The Thin Line - Remastered;Blondie;Blondie;data/lyrics/Blondie-the-thin-line.txt
Platinum Blonde - Remastered;Blondie;Blondie;data/lyrics/Blondie-platinum-blonde.txt
X Offender - Private Stock Single Version / Remastered;Blondie;Blondie;data/lyrics/Blondie-x-offender-private-stock-single-version-remastered.txt
In The Sun - Private Stock Single Version / Remastered;Blondie;Blondie;data/lyrics/Blondie-in-the-sun-private-stock-single-version-remastered.txt
Expensive Shit - Edit;Expensive Shit;Fela Kuti and Africa '70;data/lyrics/Fela-kuti-and-africa-70-expensive-shit.txt
Expensive Shit;Expensive Shit;Fela Kuti and Africa '70;data/lyrics/Fela-kuti-and-africa-70-expensive-shit.txt
Intro;Supreme Clientele;Ghostface Killah;data/lyrics/Ghostface-killah-intro.txt
Nutmeg (feat. RZA);Supreme Clientele;Ghostface Killah;data/lyrics/Ghostface-killah-nutmeg.txt
One;Supreme Clientele;Ghostface Killah;data/lyrics/Ghostface-killah-one.txt
Saturday Nite - US Album Edit;Supreme Clientele;Ghostface Killah;data/lyrics/Ghostface-killah-saturday-nite.txt
Ghost Deini (feat. Superb);Supreme Clientele;Ghostface Killah;data/lyrics/Ghostface-killah-ghost-deini.txt
Apollo Kids (feat. Raekwon);Supreme Clientele;Ghostface Killah;data/lyrics/Ghostface-killah-apollo-kids.txt
The Grain (featuring The RZA) (feat. RZA);Supreme Clientele;Ghostface Killah;data/lyrics/Ghostface-killah-the-grain.txt
Buck 50 (feat. Cappadonna, Method Man & Redman);Supreme Clientele;Ghostface Killah;data/lyrics/Ghostface-killah-buck-50.txt
Mighty Healthy;Supreme Clientele;Ghostface Killah;data/lyrics/Ghostface-killah-mighty-healthy.txt
Woodrow the Base Head;Supreme Clientele;Ghostface Killah;
Stay True (feat. 60 Second Assassin);Supreme Clientele;Ghostface Killah;data/lyrics/Ghostface-killah-stay-true.txt
We Made It (feat. Superb);Supreme Clientele;Ghostface Killah;data/lyrics/Ghostface-killah-we-made-it.txt
Stroke of Death;Supreme Clientele;Ghostface Killah;data/lyrics/Ghostface-killah-stroke-of-death.txt
Iron's Theme (Intermission);Supreme Clientele;Ghostface Killah;data/lyrics/Ghostface-killah-irons-theme-intermission.txt
Malcolm;Supreme Clientele;Ghostface Killah;data/lyrics/Ghostface-killah-malcolm.txt
Who Would You Fuck;Supreme Clientele;Ghostface Killah;data/lyrics/Ghostface-killah-who-would-you-fuck.txt
Child's Play;Supreme Clientele;Ghostface Killah;data/lyrics/Ghostface-killah-childs-play.txt
Cherchez LaGhost (feat. U-God);Supreme Clientele;Ghostface Killah;data/lyrics/Ghostface-killah-cherchez-laghost.txt
Wu Banga 101 (feat. GZA, Cappadonna, Masta Killa & Raekwon);Supreme Clientele;Ghostface Killah;data/lyrics/Ghostface-killah-wu-banga-101.txt
Clyde Smith;Supreme Clientele;Ghostface Killah;
Iron's Theme (Conclusion);Supreme Clientele;Ghostface Killah;data/lyrics/Ghostface-killah-irons-theme-conclusion.txt
Caught up in a Rapture (In the Style of Anita Baker) [Karaoke Version];Rapture;Anita Baker;
Difference of Opinion;Nuggets: Original Artyfacts from the First Psychedelic Era, 1965–1968;Various artists;
Secondhand Love;Nuggets: Original Artyfacts from the First Psychedelic Era, 1965–1968;Various artists;
The L.S. Bumble Bee;Nuggets: Original Artyfacts from the First Psychedelic Era, 1965–1968;Various artists;
Garden of My Mind;Nuggets: Original Artyfacts from the First Psychedelic Era, 1965–1968;Various artists;
Un Ragazzo Di Strada;Nuggets: Original Artyfacts from the First Psychedelic Era, 1965–1968;Various artists;
Love Love Love;Nuggets: Original Artyfacts from the First Psychedelic Era, 1965–1968;Various artists;data/lyrics/Various-artists-love-love-love.txt
Look at Me;Nuggets: Original Artyfacts from the First Psychedelic Era, 1965–1968;Various artists;
The Wall;Nuggets: Original Artyfacts from the First Psychedelic Era, 1965–1968;Various artists;
Fuzzy Patterns;Nuggets: Original Artyfacts from the First Psychedelic Era, 1965–1968;Various artists;
Teacher of Electricity;Nuggets: Original Artyfacts from the First Psychedelic Era, 1965–1968;Various artists;
Amelia Jane;Nuggets: Original Artyfacts from the First Psychedelic Era, 1965–1968;Various artists;
Am I the Red One?;Nuggets: Original Artyfacts from the First Psychedelic Era, 1965–1968;Various artists;
P.M.;Nuggets: Original Artyfacts from the First Psychedelic Era, 1965–1968;Various artists;
We Can Fly;Nuggets: Original Artyfacts from the First Psychedelic Era, 1965–1968;Various artists;
She's Got the Time;Nuggets: Original Artyfacts from the First Psychedelic Era, 1965–1968;Various artists;
The World Goes on Around You;Nuggets: Original Artyfacts from the First Psychedelic Era, 1965–1968;Various artists;
Castles;Nuggets: Original Artyfacts from the First Psychedelic Era, 1965–1968;Various artists;
My Kind of Feeling;Nuggets: Original Artyfacts from the First Psychedelic Era, 1965–1968;Various artists;
Original Sin;Nuggets: Original Artyfacts from the First Psychedelic Era, 1965–1968;Various artists;
Clever Little Man;Nuggets: Original Artyfacts from the First Psychedelic Era, 1965–1968;Various artists;
Garden of Men;Nuggets: Original Artyfacts from the First Psychedelic Era, 1965–1968;Various artists;
Paper Man;Nuggets: Original Artyfacts from the First Psychedelic Era, 1965–1968;Various artists;
Mazy;Nuggets: Original Artyfacts from the First Psychedelic Era, 1965–1968;Various artists;
Pain of My Misfortune;Nuggets: Original Artyfacts from the First Psychedelic Era, 1965–1968;Various artists;
Do You Dream?;Nuggets: Original Artyfacts from the First Psychedelic Era, 1965–1968;Various artists;
Tell Her;Nuggets: Original Artyfacts from the First Psychedelic Era, 1965–1968;Various artists;
Seek & Find;Nuggets: Original Artyfacts from the First Psychedelic Era, 1965–1968;Various artists;
And Their Daddy Is a Millionaire;Nuggets: Original Artyfacts from the First Psychedelic Era, 1965–1968;Various artists;
Mr. Carpenter;Nuggets: Original Artyfacts from the First Psychedelic Era, 1965–1968;Various artists;
Follow Me;Nuggets: Original Artyfacts from the First Psychedelic Era, 1965–1968;Various artists;
Smokeless Zone;Nuggets: Original Artyfacts from the First Psychedelic Era, 1965–1968;Various artists;
The Rich Man;Nuggets: Original Artyfacts from the First Psychedelic Era, 1965–1968;Various artists;
I Don't Know Why;Nuggets: Original Artyfacts from the First Psychedelic Era, 1965–1968;Various artists;
Spare a Shilling;Nuggets: Original Artyfacts from the First Psychedelic Era, 1965–1968;Various artists;
Shapes in My Mind;Nuggets: Original Artyfacts from the First Psychedelic Era, 1965–1968;Various artists;
How Much Longer Must I Wait, Wait;Nuggets: Original Artyfacts from the First Psychedelic Era, 1965–1968;Various artists;
Looking Glass Alice;Nuggets: Original Artyfacts from the First Psychedelic Era, 1965–1968;Various artists;
Wade in the Shade;Nuggets: Original Artyfacts from the First Psychedelic Era, 1965–1968;Various artists;
Anyone There;Nuggets: Original Artyfacts from the First Psychedelic Era, 1965–1968;Various artists;
Don't Mince Matter;Nuggets: Original Artyfacts from the First Psychedelic Era, 1965–1968;Various artists;
Love, Love, Love;Nuggets: Original Artyfacts from the First Psychedelic Era, 1965–1968;Various artists;data/lyrics/Various-artists-love-love-love.txt
Foggy Tuesday;Nuggets: Original Artyfacts from the First Psychedelic Era, 1965–1968;Various artists;
Colour of the Sunset;Nuggets: Original Artyfacts from the First Psychedelic Era, 1965–1968;Various artists;
Sospesa as Un Filo;Nuggets: Original Artyfacts from the First Psychedelic Era, 1965–1968;Various artists;
Exploding Galaxy;Nuggets: Original Artyfacts from the First Psychedelic Era, 1965–1968;Various artists;
Colour Sergeant Lillywhite;Nuggets: Original Artyfacts from the First Psychedelic Era, 1965–1968;Various artists;
Second Fiddle;Nuggets: Original Artyfacts from the First Psychedelic Era, 1965–1968;Various artists;
Mr. Pseudonym;Nuggets: Original Artyfacts from the First Psychedelic Era, 1965–1968;Various artists;
Lights;Nuggets: Original Artyfacts from the First Psychedelic Era, 1965–1968;Various artists;
Love, Hate, Revenge;Nuggets: Original Artyfacts from the First Psychedelic Era, 1965–1968;Various artists;
Absolutely Cuckoo;69 Love Songs;The Magnetic Fields;data/lyrics/The-magnetic-fields-absolutely-cuckoo.txt
I Don't Believe in the Sun;69 Love Songs;The Magnetic Fields;data/lyrics/The-magnetic-fields-i-dont-believe-in-the-sun.txt
All My Little Words;69 Love Songs;The Magnetic Fields;data/lyrics/The-magnetic-fields-all-my-little-words.txt
A Chicken With Its Head Cut Off;69 Love Songs;The Magnetic Fields;data/lyrics/The-magnetic-fields-a-chicken-with-its-head-cut-off.txt
Reno Dakota;69 Love Songs;The Magnetic Fields;data/lyrics/The-magnetic-fields-reno-dakota.txt
I Don't Want to Get Over You;69 Love Songs;The Magnetic Fields;data/lyrics/The-magnetic-fields-i-dont-want-to-get-over-you.txt
Come Back From San Francisco;69 Love Songs;The Magnetic Fields;data/lyrics/The-magnetic-fields-come-back-from-san-francisco.txt
The Luckiest Guy on the Lower East Side;69 Love Songs;The Magnetic Fields;data/lyrics/The-magnetic-fields-the-luckiest-guy-on-the-lower-east-side.txt
Let's Pretend We're Bunny Rabbits;69 Love Songs;The Magnetic Fields;data/lyrics/The-magnetic-fields-lets-pretend-were-bunny-rabbits.txt
The Cactus Where Your Heart Should Be;69 Love Songs;The Magnetic Fields;data/lyrics/The-magnetic-fields-the-cactus-where-your-heart-should-be.txt
I Think I Need a New Heart;69 Love Songs;The Magnetic Fields;data/lyrics/The-magnetic-fields-i-think-i-need-a-new-heart.txt
The Book of Love;69 Love Songs;The Magnetic Fields;data/lyrics/The-magnetic-fields-the-book-of-love.txt
Fido, Your Leash Is Too Long;69 Love Songs;The Magnetic Fields;data/lyrics/The-magnetic-fields-fido-your-leash-is-too-long.txt
How Fucking Romantic;69 Love Songs;The Magnetic Fields;data/lyrics/The-magnetic-fields-how-fucking-romantic.txt
The One You Really Love;69 Love Songs;The Magnetic Fields;data/lyrics/The-magnetic-fields-the-one-you-really-love.txt
Punk Love;69 Love Songs;The Magnetic Fields;data/lyrics/The-magnetic-fields-punk-love.txt
Parades Go By;69 Love Songs;The Magnetic Fields;data/lyrics/The-magnetic-fields-parades-go-by.txt
Boa Constrictor;69 Love Songs;The Magnetic Fields;data/lyrics/The-magnetic-fields-boa-constrictor.txt
A Pretty Girl Is Like;69 Love Songs;The Magnetic Fields;data/lyrics/The-magnetic-fields-a-pretty-girl-is-like.txt
My Sentimental Melody;69 Love Songs;The Magnetic Fields;data/lyrics/The-magnetic-fields-my-sentimental-melody.txt
Nothing Matters When We're Dancing;69 Love Songs;The Magnetic Fields;data/lyrics/The-magnetic-fields-nothing-matters-when-were-dancing.txt
Sweet-Lovin' Man;69 Love Songs;The Magnetic Fields;
The Things We Did and Didn't Do;69 Love Songs;The Magnetic Fields;data/lyrics/The-magnetic-fields-the-things-we-did-and-didnt-do.txt
Roses;69 Love Songs;The Magnetic Fields;data/lyrics/The-magnetic-fields-roses.txt
Love Is Like Jazz;69 Love Songs;The Magnetic Fields;data/lyrics/The-magnetic-fields-love-is-like-jazz.txt
When My Boy Walks Down the Street;69 Love Songs;The Magnetic Fields;data/lyrics/The-magnetic-fields-when-my-boy-walks-down-the-street.txt
Time Enough for Rocking When We're Old;69 Love Songs;The Magnetic Fields;data/lyrics/The-magnetic-fields-time-enough-for-rocking-when-were-old.txt
Very Funny;69 Love Songs;The Magnetic Fields;data/lyrics/The-magnetic-fields-very-funny.txt
Grand Canyon;69 Love Songs;The Magnetic Fields;data/lyrics/The-magnetic-fields-grand-canyon.txt
No One Will Ever Love You;69 Love Songs;The Magnetic Fields;data/lyrics/The-magnetic-fields-no-one-will-ever-love-you.txt
If You Don't Cry;69 Love Songs;The Magnetic Fields;data/lyrics/The-magnetic-fields-if-you-dont-cry.txt
You're My Only Home;69 Love Songs;The Magnetic Fields;data/lyrics/The-magnetic-fields-youre-my-only-home.txt
(Crazy for You But) Not That Crazy;69 Love Songs;The Magnetic Fields;data/lyrics/The-magnetic-fields-crazy-for-you-but-not-that-crazy.txt
My Only Friend;69 Love Songs;The Magnetic Fields;data/lyrics/The-magnetic-fields-my-only-friend.txt
Promises of Eternity;69 Love Songs;The Magnetic Fields;data/lyrics/The-magnetic-fields-promises-of-eternity.txt
World Love;69 Love Songs;The Magnetic Fields;data/lyrics/The-magnetic-fields-world-love.txt
Washington, D.C.;69 Love Songs;The Magnetic Fields;data/lyrics/The-magnetic-fields-washington-dc.txt
Long-Forgotten Fairytale;69 Love Songs;The Magnetic Fields;
Kiss Me Like You Mean It;69 Love Songs;The Magnetic Fields;data/lyrics/The-magnetic-fields-kiss-me-like-you-mean-it.txt
Papa Was a Rodeo;69 Love Songs;The Magnetic Fields;data/lyrics/The-magnetic-fields-papa-was-a-rodeo.txt
Epitaph for My Heart;69 Love Songs;The Magnetic Fields;data/lyrics/The-magnetic-fields-epitaph-for-my-heart.txt
Asleep and Dreaming;69 Love Songs;The Magnetic Fields;data/lyrics/The-magnetic-fields-asleep-and-dreaming.txt
The Sun Goes Down and the World Goes Dancing;69 Love Songs;The Magnetic Fields;data/lyrics/The-magnetic-fields-the-sun-goes-down-and-the-world-goes-dancing.txt
The Way You Say Good-Night;69 Love Songs;The Magnetic Fields;
Abigail, Belle of Kilronan;69 Love Songs;The Magnetic Fields;data/lyrics/The-magnetic-fields-abigail-belle-of-kilronan.txt
I Shatter;69 Love Songs;The Magnetic Fields;data/lyrics/The-magnetic-fields-i-shatter.txt
Underwear;69 Love Songs;The Magnetic Fields;data/lyrics/The-magnetic-fields-underwear.txt
It's a Crime;69 Love Songs;The Magnetic Fields;data/lyrics/The-magnetic-fields-its-a-crime.txt
Busby Berkeley Dreams;69 Love Songs;The Magnetic Fields;data/lyrics/The-magnetic-fields-busby-berkeley-dreams.txt
I'm Sorry I Love You;69 Love Songs;The Magnetic Fields;data/lyrics/The-magnetic-fields-im-sorry-i-love-you.txt
"Heart Of Gold (From ""Eat Pray Love"")";Everybody Knows This Is Nowhere;Neil Young;data/lyrics/Neil-young-heart-of-gold.txt
"Harvest Moon (From ""A Quiet Place"")";Everybody Knows This Is Nowhere;Neil Young;data/lyrics/Neil-young-harvest-moon.txt
"Old Man (From ""Wonder Boys"")";Everybody Knows This Is Nowhere;Neil Young;data/lyrics/Neil-young-old-man.txt
"Rockin' In The Free World (From ""The Big Short"")";Everybody Knows This Is Nowhere;Neil Young;data/lyrics/Neil-young-rockin-in-the-free-world.txt
"Southern Man (From ""FM"")";Everybody Knows This Is Nowhere;Neil Young;data/lyrics/Neil-young-southern-man.txt
"Cinnamon Girl (From ""We Bought a Zoo"")";Everybody Knows This Is Nowhere;Neil Young;data/lyrics/Neil-young-cinnamon-girl.txt
"Like A Hurricane (From ""Lovers & Leavers"")";Everybody Knows This Is Nowhere;Neil Young;data/lyrics/Neil-young-like-a-hurricane.txt
"Down By The River (From ""The Strawberry Statement"")";Everybody Knows This Is Nowhere;Neil Young;data/lyrics/Neil-young-down-by-the-river.txt
"Needle And The Damage Done (From ""Live Aid"")";Everybody Knows This Is Nowhere;Neil Young;data/lyrics/Neil-young-needle-and-the-damage-done.txt
"After The Gold Rush (From ""Shallow Hal"")";Everybody Knows This Is Nowhere;Neil Young;data/lyrics/Neil-young-after-the-gold-rush.txt
"Helpless (From ""The Last Waltz"")";Everybody Knows This Is Nowhere;Neil Young;data/lyrics/Neil-young-helpless.txt
"Four Strong Winds (From ""El Tiempo de la Felicidad"")";Everybody Knows This Is Nowhere;Neil Young;data/lyrics/Neil-young-four-strong-winds.txt
"Sugar Mountain (From ""Live Aid"")";Everybody Knows This Is Nowhere;Neil Young;data/lyrics/Neil-young-sugar-mountain.txt
Ace of Spades;Ace of Spades;Motörhead;
Love Me Like a Reptile;Ace of Spades;Motörhead;
Shoot You in the Back;Ace of Spades;Motörhead;
Live to Win;Ace of Spades;Motörhead;
Fast and Loose;Ace of Spades;Motörhead;
(We Are) The Roadcrew;Ace of Spades;Motörhead;
Fire Fire;Ace of Spades;Motörhead;
Jailbait;Ace of Spades;Motörhead;
Dance;Ace of Spades;Motörhead;
Bite the Bullet;Ace of Spades;Motörhead;
The Chase Is Better Than the Catch;Ace of Spades;Motörhead;
The Hammer;Ace of Spades;Motörhead;
Dirty Love;Ace of Spades;Motörhead;
Ace of Spades - Alternate Version;Ace of Spades;Motörhead;
Love Me Like a Reptile - Alternate Long Version;Ace of Spades;Motörhead;
Love Me Like a Reptile - Alternate Version;Ace of Spades;Motörhead;
Shoot You In the Back - Alternate Version;Ace of Spades;Motörhead;
Fast and Loose - Alternate Version;Ace of Spades;Motörhead;
(We Are) The Roadcrew - Alternate Version;Ace of Spades;Motörhead;
Fire Fire - Alternate Version;Ace of Spades;Motörhead;
Jailbait - Alternate Version;Ace of Spades;Motörhead;
The Hammer - Alternate Version;Ace of Spades;Motörhead;
Dirty Love - Alternate Version;Ace of Spades;Motörhead;
Dirty Love - Alternate Long Version;Ace of Spades;Motörhead;
Fast and Loose - BBC Radio 1 David Jensen Session;Ace of Spades;Motörhead;
Live to Win - BBC Radio 1 David Jensen Session;Ace of Spades;Motörhead;
Bite the Bullet / The Chase Is Better Than the Catch - BBC Radio 1 David Jensen Session;Ace of Spades;Motörhead;
Uncle John's Band - 2013 Remaster;Workingman's Dead;Grateful Dead;data/lyrics/Grateful-dead-uncle-johns-band.txt
High Time - 2013 Remaster;Workingman's Dead;Grateful Dead;data/lyrics/Grateful-dead-high-time.txt
